date,server_ip,server_ASNumber,mlab_server_City,client_ip,MeanThroughputMbps,MinRTT,cc,TestTime
2019-02-15,195.89.146.11,1273,London,46.243.150.44,3.8960255556323942,46,Unknown,2019-02-15 23:37:12.149126 UTC
2019-02-14,82.116.199.11,3268,Larnaca,109.161.158.99,1.3625153576613127,214,Unknown,2019-02-14 12:45:34.709844 UTC
2019-01-13,38.98.51.33,174,Los Angeles,37.131.119.229,1.7002479689453609,265,Unknown,2019-01-13 23:42:03.805325 UTC
2019-04-16,125.18.112.88,9498,Mumbai,88.201.62.145,3.8083111136329206,465,Unknown,2019-04-16 07:59:28.252395 UTC
2019-01-07,82.116.199.11,3268,Larnaca,109.161.131.34,0.43216379490375706,179,Unknown,2019-01-07 02:41:41.368566 UTC
2019-01-07,82.116.199.37,3268,Larnaca,109.161.158.187,0.010652462586712364,230,Unknown,2019-01-07 15:51:37.977807 UTC
2019-01-07,82.116.199.11,3268,Larnaca,94.76.9.6,2.3819334224201572,168,Unknown,2019-01-07 23:34:18.120436 UTC
2019-02-28,82.116.199.11,3268,Larnaca,109.161.131.222,3.2555475182925377,338,Unknown,2019-02-28 05:19:55.9856 UTC
2019-02-28,82.116.199.11,3268,Larnaca,94.76.6.122,0.20041223423737195,203,Unknown,2019-02-28 19:26:59.35014 UTC
2019-02-28,82.116.199.37,3268,Larnaca,88.201.106.190,1.0859631528471083,185,Unknown,2019-02-28 20:05:18.29038 UTC
2019-01-12,82.116.199.11,3268,Larnaca,109.161.146.70,0.01434925733624999,164,Unknown,2019-01-12 01:08:01.462846 UTC
2019-02-28,82.116.199.11,3268,Larnaca,89.148.42.40,0.380051913796255,674,Unknown,2019-02-28 04:32:10.841338 UTC
2019-02-28,82.116.199.11,3268,Larnaca,94.76.61.123,2.740744388523928,180,Unknown,2019-02-28 13:31:16.863373 UTC
2019-03-01,82.116.199.11,3268,Larnaca,62.209.2.39,0.32408640837157288,476,Unknown,2019-03-01 15:02:03.989988 UTC
2019-01-12,82.116.199.11,3268,Larnaca,109.161.170.168,2.2759591895045475,190,Unknown,2019-01-12 16:47:28.454074 UTC
2019-02-28,82.116.199.11,3268,Larnaca,109.161.131.222,3.2172134188351258,178,Unknown,2019-02-28 05:26:56.96696 UTC
2019-02-28,82.116.199.11,3268,Larnaca,89.148.42.202,10.108686569625034,189,Unknown,2019-02-28 03:21:47.545343 UTC
2019-02-28,82.116.199.11,3268,Larnaca,94.76.55.40,2.7001029249935056,182,Unknown,2019-02-28 07:31:55.203099 UTC
2019-02-28,82.116.199.11,3268,Larnaca,109.161.131.222,3.2502581257642191,191,Unknown,2019-02-28 05:29:15.269529 UTC
2019-01-27,82.116.199.11,3268,Larnaca,37.131.100.116,1.276902022777102,175,Unknown,2019-01-27 07:54:52.70064 UTC
2019-03-20,82.116.199.11,3268,Larnaca,89.148.0.210,0.94229079500361834,231,Unknown,2019-03-20 11:12:45.821807 UTC
2019-03-01,82.116.199.11,3268,Larnaca,77.69.165.26,12.022536407827038,353,Unknown,2019-03-01 20:59:29.850895 UTC
2019-01-07,82.116.199.11,3268,Larnaca,94.76.7.253,4.7953360089964328,190,Unknown,2019-01-07 13:57:25.34663 UTC
2019-01-07,82.116.199.11,3268,Larnaca,62.209.8.227,0.01434746787688744,214,Unknown,2019-01-07 15:47:11.240597 UTC
2019-01-07,82.116.199.11,3268,Larnaca,94.76.6.170,3.0187235655228091,176,Unknown,2019-01-07 14:31:31.231406 UTC
2019-04-02,82.116.199.11,3268,Larnaca,88.201.43.45,0.40065953889797706,219,Unknown,2019-04-02 07:15:27.947523 UTC
2019-04-02,82.116.199.11,3268,Larnaca,82.194.58.228,7.1065687336907759,222,Unknown,2019-04-02 00:30:13.924538 UTC
2019-02-08,82.116.199.11,3268,Larnaca,109.161.131.168,0.13357884433206005,194,Unknown,2019-02-08 16:25:17.334352 UTC
2019-03-20,82.116.199.11,3268,Larnaca,37.131.121.22,0.25133647440838852,199,Unknown,2019-03-20 16:42:20.104057 UTC
2019-04-22,125.18.112.101,9498,Mumbai,89.148.46.94,8.9118255069042913,98,Unknown,2019-04-22 14:10:55.38351 UTC
2019-02-28,82.116.199.11,3268,Larnaca,94.76.61.123,2.6184455933164852,185,Unknown,2019-02-28 14:01:39.630385 UTC
