date,server_ip,server_ASNumber,mlab_server_City,client_ip,MeanThroughputMbps,MinRTT,cc,TestTime
2018-05-31,125.18.112.75,9498,Mumbai,5.36.245.244,3.551503028146112,77,reno,2018-05-31 02:06:16.669175 UTC
2018-05-31,125.18.112.75,9498,Mumbai,82.178.147.28,16.183619646994593,72,reno,2018-05-31 10:10:55.286244 UTC
2018-01-01,82.116.199.11,3268,Larnaca,5.36.90.1,2.7552462234063846,203,reno,2018-01-01 05:43:32.256768 UTC
2018-05-31,125.18.112.75,9498,Mumbai,82.178.147.28,6.3894110938868076,69,reno,2018-05-31 10:10:42.742066 UTC
2018-05-31,125.18.112.75,9498,Mumbai,82.178.147.28,12.947455925943659,73,reno,2018-05-31 10:16:21.557727 UTC
2018-05-31,14.143.58.139,4755,Mumbai,82.178.147.28,2.2211937778920929,40,reno,2018-05-31 12:15:35.795737 UTC
2018-04-24,125.18.112.75,9498,Mumbai,5.36.35.197,3.1378266318953925,78,reno,2018-04-24 05:46:05.529285 UTC
2018-04-24,125.18.112.75,9498,Mumbai,5.21.252.88,0.9367146309604043,344,reno,2018-04-24 09:20:43.16277 UTC
2018-04-24,125.18.112.75,9498,Mumbai,5.36.35.197,1.3465610959770282,75,reno,2018-04-24 05:48:20.780838 UTC
2018-04-24,125.18.112.75,9498,Mumbai,82.178.238.14,4.812633369329185,56,reno,2018-04-24 19:12:39.207766 UTC
2018-04-24,125.18.112.75,9498,Mumbai,5.21.252.88,0.55752346445371825,370,reno,2018-04-24 19:15:22.668854 UTC
2018-04-24,125.18.112.75,9498,Mumbai,185.112.105.215,15.592902680281961,297,reno,2018-04-24 19:19:08.786375 UTC
2018-04-24,14.143.58.139,4755,Mumbai,5.36.35.197,2.8549551733989031,49,reno,2018-04-24 05:45:20.282211 UTC
2018-04-24,14.143.58.139,4755,Mumbai,185.112.105.215,35.128324418201643,134,reno,2018-04-24 04:11:03.263731 UTC
2018-04-24,14.143.58.139,4755,Mumbai,185.112.105.215,14.142604362588061,138,reno,2018-04-24 17:37:35.306354 UTC
2018-04-24,14.143.58.139,4755,Mumbai,185.112.105.215,17.464457153303389,130,reno,2018-04-24 21:43:11.216398 UTC
2018-01-15,82.116.199.11,3268,Larnaca,188.140.133.34,6.0527732850565936,205,reno,2018-01-15 09:58:22.838992 UTC
2018-05-31,125.18.112.75,9498,Mumbai,82.178.147.28,2.5438756224731809,69,reno,2018-05-31 10:05:05.846907 UTC
2018-05-31,14.143.58.139,4755,Mumbai,85.154.74.9,0.12732272006888892,54,reno,2018-05-31 09:53:39.92786 UTC
2018-05-31,14.143.58.139,4755,Mumbai,82.178.147.28,3.1529400514291672,45,reno,2018-05-31 11:14:23.538992 UTC
2018-05-31,125.18.112.75,9498,Mumbai,82.178.147.28,14.474868243941959,69,reno,2018-05-31 10:16:38.917293 UTC
2018-05-31,14.143.58.139,4755,Mumbai,82.178.147.28,19.385375460065529,44,reno,2018-05-31 10:11:08.252503 UTC
2018-01-15,82.116.199.11,3268,Larnaca,188.140.133.225,0.97560599017310867,197,reno,2018-01-15 20:28:47.906472 UTC
2018-01-15,82.116.199.11,3268,Larnaca,188.140.133.225,0.774864493464615,196,reno,2018-01-15 20:30:09.585448 UTC
2018-02-22,82.116.199.11,3268,Larnaca,5.36.250.244,2.8355100994079123,205,reno,2018-02-22 19:39:47.303405 UTC
2018-03-03,82.116.199.11,3268,Larnaca,185.112.105.215,1.3567899347633936,219,reno,2018-03-03 18:28:45.310948 UTC
2018-03-03,82.116.199.11,3268,Larnaca,185.112.105.215,2.33668008546601,216,reno,2018-03-03 04:01:22.41422 UTC
2018-03-03,82.116.199.11,3268,Larnaca,185.112.105.215,1.2969791391432361,218,reno,2018-03-03 10:13:14.262559 UTC
2018-03-03,82.116.199.11,3268,Larnaca,185.112.105.215,2.2046533637383678,219,reno,2018-03-03 17:28:29.688438 UTC
2018-03-03,82.116.199.11,3268,Larnaca,185.112.105.215,6.7849885016110063,215,reno,2018-03-03 11:16:52.91979 UTC
2018-03-03,82.116.199.11,3268,Larnaca,185.112.105.215,4.7581124194896161,215,reno,2018-03-03 12:13:14.344746 UTC
2018-04-24,125.18.112.75,9498,Mumbai,185.112.105.215,4.7181188372076388,281,reno,2018-04-24 06:13:08.654864 UTC
2018-04-24,125.18.112.75,9498,Mumbai,185.112.105.215,3.9655003321105808,275,reno,2018-04-24 00:09:03.194256 UTC
